Opp ID,Opp Name,Type,Stage,Product Flag,CRM Region,Close Date,Start Date,Created Date,Qualified Date,Net New ACV (USD),Opp Owner,Account Owner,Week Start,Days from Qualified,Type,Reporting Region,Reporting Manager,Forecast Category
931,OPP - 931 - Renewal,Renewal,Stage 5,Core,EMEA,5/24/2025,5/24/2025,5/16/2024,5/17/2024,$561,REP 51,REP 51,5/13/2024,373,Not Run-Rate,EMEA,Cho Chang,Commit
932,OPP - 932 - Renewal,Renewal,Stage 5,Core,AMER,05/12/2025,05/12/2025,05/12/2024,2/25/2025,$558,REP 53,REP 53,2/24/2025,365,Not Run-Rate,AMER,Cho Chang,Commit
933,OPP - 933 - Renewal,Renewal,Stage 2,Core,AMER,4/26/2025,4/26/2025,4/16/2024,4/16/2024,$549,REP 59,REP 59,4/15/2024,375,Not Run-Rate,AMER,Cho Chang,Pipeline
934,OPP - 934 - Renewal,Renewal,Stage 6,Core,EMEA,4/16/2025,4/16/2025,06/05/2024,1/27/2025,$547,REP 73,NOT ASSIGNED,1/27/2025,315,Not Run-Rate,EMEA,Colin Creevey,Commit
935,OPP - 935 - Net New,Net New,Stage 6,Core,AMER,4/28/2025,3/31/2025,3/25/2025,3/25/2025,$540,REP 32,REP 32,3/24/2025,34,Not Run-Rate,AMER,Hermione Granger,Commit
936,OPP - 936 - Renewal,Renewal,Stage 6,Core,AMER,4/15/2025,4/15/2025,4/15/2024,12/19/2024,$540,REP 59,REP 59,12/16/2024,365,Not Run-Rate,AMER,Cho Chang,Commit
937,OPP - 937 - Renewal,Renewal,Stage 3,Core,AMER,4/24/2025,4/24/2025,4/24/2024,1/27/2025,$540,REP 59,REP 59,1/27/2025,365,Not Run-Rate,AMER,Cho Chang,Pipeline
938,OPP - 938 - Renewal,Renewal,Stage 5,Core,AMER,4/17/2025,4/17/2025,3/14/2024,04/08/2025,$540,REP 47,REP 47,04/07/2025,399,Not Run-Rate,AMER,Cho Chang,Commit
939,OPP - 939 - Renewal,Renewal,Stage 2,Core,AMER,4/16/2025,4/16/2025,4/23/2024,4/23/2024,$528,REP 65,REP 65,4/22/2024,358,Not Run-Rate,AMER,Cho Chang,Pipeline
940,OPP - 940 - Renewal,Renewal,Stage 5,Sign,AMER,6/16/2025,6/16/2025,6/20/2023,3/28/2025,$528,REP 33,REP 33,3/24/2025,727,Not Run-Rate,AMER,Susan Bones,Commit
941,OPP - 941 - Renewal,Renewal,Stage 6,Core,AMER,05/12/2025,05/12/2025,05/12/2024,03/06/2025,$523,REP 67,REP 67,03/03/2025,365,Not Run-Rate,AMER,Cho Chang,Commit
942,OPP - 942 - Upsell,Upsell,Stage 5,Core,APAC,06/03/2025,06/03/2025,03/05/2025,03/05/2025,$518,REP 23,REP 23,03/03/2025,90,Not Run-Rate,APAC,Severus Snape,Commit
943,OPP - 943 - Renewal,Renewal,Stage 4,Core,APAC,6/23/2025,6/23/2025,10/08/2024,10/08/2024,$518,REP 30,REP 30,10/07/2024,258,Not Run-Rate,APAC,Severus Snape,Best Case
944,OPP - 944 - Upsell,Upsell,Stage 5,Core,AMER,6/22/2025,6/22/2025,3/25/2025,3/25/2025,$513,REP 54,REP 54,3/24/2025,89,Not Run-Rate,AMER,Filius Flitwick,Commit
945,OPP - 945 - Upsell,Upsell,Stage 5,Core,EMEA,07/03/2025,07/03/2025,04/04/2025,04/04/2025,$511,REP 66,REP 66,3/31/2025,90,Not Run-Rate,EMEA,Terry Boot,Commit
946,OPP - 946 - Renewal,Renewal,Stage 5,Core,APAC,06/01/2025,06/01/2025,05/08/2024,03/08/2025,$507,REP 30,REP 30,03/07/2025,389,Not Run-Rate,APAC,Severus Snape,Commit
947,OPP - 947 - Upsell,Upsell,Stage 6,Sign,AMER,04/11/2025,04/11/2025,04/11/2025,04/11/2025,$500,REP 2,NOT ASSIGNED,04/07/2025,0,Run-Rate,AMER,Hermione Granger,Commit
948,OPP - 948 - Renewal,Renewal,Stage 2,Core,AMER,07/05/2025,07/05/2025,6/17/2024,11/20/2024,$480,REP 65,REP 65,11/18/2024,383,Not Run-Rate,AMER,Cho Chang,Pipeline
949,OPP - 949 - Renewal,Renewal,Stage 2,Core,AMER,6/25/2025,6/25/2025,6/25/2024,6/25/2024,$480,REP 20,REP 20,6/24/2024,365,Not Run-Rate,AMER,Filius Flitwick,Pipeline
950,OPP - 950 - Upsell,Upsell,Stage 5,Core,AMER,6/21/2025,6/21/2025,3/23/2025,3/23/2025,$480,REP 62,REP 62,3/21/2025,90,Not Run-Rate,AMER,Harry Potter,Commit
951,OPP - 951 - Renewal,Renewal,Stage 2,Core,EMEA,5/22/2025,5/22/2025,5/16/2024,04/11/2025,$473,REP 13,NOT ASSIGNED,04/07/2025,371,Not Run-Rate,DASH,Remus Lupin,Pipeline
952,OPP - 952 - Upsell,Upsell,Stage 5,Core,EMEA,4/23/2025,4/23/2025,1/24/2025,1/24/2025,$462,REP 49,REP 49,1/20/2025,89,Not Run-Rate,EMEA,Ron Weasley,Commit
953,OPP - 953 - Upsell,Upsell,Stage 5,Core,EMEA,5/14/2025,5/14/2025,2/13/2025,2/13/2025,$461,REP 66,REP 66,02/10/2025,90,Not Run-Rate,EMEA,Terry Boot,Commit
954,OPP - 954 - Upsell,Upsell,Stage 5,Core,AMER,5/26/2025,5/26/2025,2/27/2025,2/27/2025,$461,REP 42,REP 42,2/24/2025,88,Not Run-Rate,AMER,Filius Flitwick,Commit
955,OPP - 955 - Upsell,Upsell,Stage 5,Core,APAC,05/04/2025,05/04/2025,02/05/2025,02/05/2025,$457,REP 30,REP 30,02/03/2025,88,Not Run-Rate,APAC,Severus Snape,Commit
956,OPP - 956 - Renewal,Renewal,Stage 4,Core,AMER,4/19/2025,4/19/2025,4/17/2024,3/17/2025,$450,REP 58,REP 58,3/17/2025,367,Not Run-Rate,AMER,Harry Potter,Best Case
957,OPP - 957 - Renewal,Renewal,Stage 5,Core,AMER,6/15/2025,6/15/2025,6/15/2022,3/24/2025,$450,REP 20,REP 20,3/24/2025,1096,Not Run-Rate,AMER,Filius Flitwick,Commit
958,OPP - 958 - Upsell,Upsell,Stage 5,Sign,AMER,6/30/2025,2/22/2025,3/18/2025,3/18/2025,$449,REP 33,REP 33,3/17/2025,104,Not Run-Rate,AMER,Susan Bones,Commit
959,OPP - 959 - Net New,Net New,Stage 2,Core,JAPAN,4/28/2025,4/14/2025,03/11/2025,03/11/2025,$443,REP 5,REP 5,03/10/2025,48,Not Run-Rate,JAPAN,Colin Creevey,Pipeline
960,OPP - 960 - Upsell,Upsell,Stage 5,Core,EMEA,5/25/2025,5/25/2025,11/27/2024,11/27/2024,$441,REP 46,REP 46,11/25/2024,179,Not Run-Rate,EMEA,Amelia Bones,Commit
961,OPP - 961 - Renewal,Renewal,Stage 3,Core,EMEA,09/06/2025,09/06/2025,12/28/2022,1/16/2023,$435,REP 49,REP 49,1/16/2023,983,Not Run-Rate,EMEA,Ron Weasley,Pipeline
962,OPP - 962 - Renewal,Renewal,Stage 2,Core,AMER,07/12/2025,07/12/2025,6/13/2024,12/09/2024,$432,REP 53,REP 53,12/09/2024,394,Not Run-Rate,AMER,Cho Chang,Pipeline
963,OPP - 963 - Renewal,Renewal,Stage 2,Core,AMER,09/10/2025,09/10/2025,09/10/2024,11/19/2024,$432,REP 53,REP 53,11/18/2024,365,Not Run-Rate,AMER,Cho Chang,Pipeline
964,OPP - 964 - Renewal,Renewal,Stage 3,Core,AMER,6/28/2025,6/28/2025,6/28/2024,03/06/2025,$432,REP 64,REP 64,03/03/2025,365,Not Run-Rate,AMER,Cho Chang,Pipeline
965,OPP - 965 - Renewal,Renewal,Stage 5,Core,AMER,5/30/2025,5/30/2025,06/03/2024,06/03/2024,$432,REP 47,REP 47,06/03/2024,361,Not Run-Rate,AMER,Cho Chang,Commit
966,OPP - 966 - Renewal,Renewal,Stage 5,Core,AMER,07/08/2025,07/08/2025,07/08/2024,04/09/2025,$430,REP 22,REP 22,04/07/2025,365,Not Run-Rate,AMER,Filius Flitwick,Commit
967,OPP - 967 - Renewal,Renewal,Stage 5,Core,AMER,7/29/2025,7/29/2025,7/29/2024,3/28/2025,$425,REP 53,REP 53,3/24/2025,365,Not Run-Rate,AMER,Cho Chang,Commit
968,OPP - 968 - Upsell,Upsell,Stage 5,Core,EMEA,6/26/2025,6/26/2025,3/28/2025,3/28/2025,$414,REP 26,REP 26,3/24/2025,90,Not Run-Rate,EMEA,Ron Weasley,Commit
969,OPP - 969 - Upsell,Upsell,Stage 5,Core,APAC,4/18/2025,4/18/2025,11/20/2024,11/20/2024,$408,REP 23,REP 23,11/18/2024,149,Not Run-Rate,APAC,Severus Snape,Commit
970,OPP - 970 - Renewal,Renewal,Stage 5,Core,AMER,4/27/2025,4/27/2025,4/29/2024,2/21/2025,$405,REP 6,REP 6,2/17/2025,363,Not Run-Rate,AMER,Cho Chang,Commit
971,OPP - 971 - Upsell,Upsell,Stage 5,Core,APAC,05/03/2025,05/03/2025,02/04/2025,02/04/2025,$403,REP 30,REP 30,02/03/2025,88,Not Run-Rate,APAC,Severus Snape,Commit
972,OPP - 972 - Upsell,Upsell,Stage 5,Core,AMER,5/17/2025,5/17/2025,2/18/2025,2/18/2025,$402,REP 57,REP 57,2/17/2025,88,Not Run-Rate,AMER,Cho Chang,Commit
973,OPP - 973 - Renewal,Renewal,Stage 2,Core,AMER,6/28/2025,6/28/2025,07/05/2023,3/19/2025,$394,REP 37,REP 37,3/17/2025,724,Not Run-Rate,AMER,Susan Bones,Pipeline
974,OPP - 974 - Renewal,Renewal,Stage 2,Core,AMER,08/05/2025,08/05/2025,08/02/2024,09/05/2024,$384,REP 57,REP 57,09/02/2024,368,Not Run-Rate,AMER,Cho Chang,Pipeline
975,OPP - 975 - Renewal,Renewal,Stage 5,Core,AMER,05/10/2025,05/10/2025,05/10/2024,1/21/2025,$374,REP 53,REP 53,1/20/2025,365,Not Run-Rate,AMER,Cho Chang,Commit
976,OPP - 976 - Renewal,Renewal,Stage 3,Core,AMER,4/21/2025,4/21/2025,4/20/2024,3/24/2025,$360,REP 59,REP 59,3/24/2025,366,Not Run-Rate,AMER,Cho Chang,Pipeline
977,OPP - 977 - Upsell,Upsell,Stage 5,Core,AMER,6/30/2025,6/30/2025,04/01/2025,04/01/2025,$360,REP 57,REP 57,3/31/2025,90,Not Run-Rate,AMER,Cho Chang,Commit
978,OPP - 978 - Renewal,Renewal,Stage 5,Core,AMER,06/04/2025,06/04/2025,06/04/2024,2/25/2025,$360,REP 36,REP 36,2/24/2025,365,Not Run-Rate,AMER,Harry Potter,Commit
979,OPP - 979 - Upsell,Upsell,Stage 5,Core,EMEA,5/18/2025,5/18/2025,2/19/2025,2/19/2025,$359,REP 46,REP 46,2/17/2025,88,Not Run-Rate,EMEA,Ron Weasley,Commit
980,OPP - 980 - Upsell,Upsell,Stage 5,Core,AMER,5/25/2025,5/25/2025,2/26/2025,2/26/2025,$345,REP 33,REP 37,2/24/2025,88,Not Run-Rate,AMER,Susan Bones,Commit
981,OPP - 981 - Renewal,Renewal,Stage 2,Core,AMER,8/31/2025,8/31/2025,09/02/2024,10/10/2024,$336,REP 65,REP 65,10/07/2024,363,Not Run-Rate,AMER,Cho Chang,Pipeline
982,OPP - 982 - Renewal,Renewal,Stage 2,Core,AMER,9/19/2025,9/19/2025,9/19/2024,11/01/2024,$336,REP 53,REP 53,10/28/2024,365,Not Run-Rate,AMER,Cho Chang,Pipeline
983,OPP - 983 - Upsell,Upsell,Stage 5,Core,AMER,07/11/2025,07/11/2025,01/12/2025,01/12/2025,$306,REP 42,REP 42,01/10/2025,180,Not Run-Rate,AMER,Filius Flitwick,Commit
984,OPP - 984 - Renewal,Renewal,Stage 2,Core,AMER,6/28/2025,6/28/2025,6/27/2024,3/31/2025,$300,REP 6,REP 6,3/31/2025,366,Not Run-Rate,AMER,Cho Chang,Pipeline
985,OPP - 985 - Upsell,Upsell,Stage 5,Core,AMER,4/25/2025,4/25/2025,1/26/2025,1/26/2025,$300,REP 57,REP 57,1/24/2025,89,Not Run-Rate,AMER,Cho Chang,Commit
986,OPP - 986 - Upsell,Upsell,Stage 5,Core,AMER,05/04/2025,05/04/2025,02/05/2025,02/05/2025,$300,REP 58,REP 58,02/03/2025,88,Not Run-Rate,AMER,Harry Potter,Commit
987,OPP - 987 - Upsell,Upsell,Stage 5,Core,AMER,5/26/2025,5/26/2025,2/27/2025,2/27/2025,$300,REP 53,REP 53,2/24/2025,88,Not Run-Rate,AMER,Cho Chang,Commit
988,OPP - 988 - Upsell,Upsell,Stage 5,Core,AMER,5/16/2025,5/16/2025,2/17/2025,2/17/2025,$292,REP 48,REP 48,2/17/2025,88,Not Run-Rate,AMER,Harry Potter,Commit
989,OPP - 989 - Renewal,Renewal,Stage 2,Core,AMER,5/18/2025,5/18/2025,5/28/2024,10/28/2024,$288,REP 74,NOT ASSIGNED,10/28/2024,355,Not Run-Rate,AMER,Draco Malfoy,Pipeline
990,OPP - 990 - Renewal,Renewal,Stage 2,Core,AMER,6/18/2025,6/18/2025,6/18/2024,3/25/2025,$288,REP 59,REP 59,3/24/2025,365,Not Run-Rate,AMER,Cho Chang,Pipeline
991,OPP - 991 - Renewal,Renewal,Stage 2,Core,AMER,8/18/2025,8/18/2025,8/16/2024,8/16/2024,$288,REP 57,REP 57,08/12/2024,367,Not Run-Rate,AMER,Cho Chang,Pipeline
992,OPP - 992 - Renewal,Renewal,Stage 2,Core,AMER,8/29/2025,8/29/2025,8/29/2024,3/19/2025,$288,REP 47,REP 47,3/17/2025,365,Not Run-Rate,AMER,Cho Chang,Pipeline
993,OPP - 993 - Renewal,Renewal,Stage 2,Core,AMER,9/18/2025,9/18/2025,09/10/2024,04/03/2025,$288,REP 59,REP 59,3/31/2025,373,Not Run-Rate,AMER,Cho Chang,Pipeline
994,OPP - 994 - Upsell,Upsell,Stage 5,Core,AMER,6/16/2025,6/16/2025,3/20/2025,3/20/2025,$288,REP 42,REP 42,3/17/2025,88,Not Run-Rate,AMER,Filius Flitwick,Commit
995,OPP - 995 - Renewal,Renewal,Stage 5,Core,AMER,6/16/2025,6/16/2025,6/17/2024,01/08/2025,$288,REP 57,REP 57,01/06/2025,364,Not Run-Rate,AMER,Cho Chang,Commit
996,OPP - 996 - Renewal,Renewal,Stage 2,Core,EMEA,05/09/2025,05/09/2025,05/09/2022,11/02/2023,$284,REP 73,NOT ASSIGNED,10/30/2023,1096,Not Run-Rate,EMEA,Colin Creevey,Pipeline
997,OPP - 997 - Renewal,Renewal,Stage 5,Core,AMER,07/02/2025,07/02/2025,07/03/2024,04/03/2025,$280,REP 36,REP 36,3/31/2025,364,Not Run-Rate,AMER,Harry Potter,Commit
998,OPP - 998 - Upsell,Upsell,Stage 5,Core,AMER,6/30/2025,6/30/2025,04/01/2025,04/01/2025,$278,REP 12,REP 12,3/31/2025,90,Not Run-Rate,AMER,Harry Potter,Commit
999,OPP - 999 - Upsell,Upsell,Stage 6,Core,EMEA,04/04/2025,04/04/2025,04/04/2025,04/04/2025,$276,REP 9,REP 9,3/31/2025,0,Run-Rate,EMEA,Amelia Bones,Commit
1000,OPP - 1000 - Renewal,Renewal,Stage 2,Core,EMEA,09/05/2025,09/05/2025,02/12/2025,2/26/2025,$276,REP 24,REP 24,2/24/2025,205,Not Run-Rate,EMEA,Amelia Bones,Pipeline
1001,OPP - 1001 - Renewal,Renewal,Stage 2,Sign,AMER,06/11/2025,06/11/2025,6/20/2024,04/03/2025,$264,REP 1,REP 1,3/31/2025,356,Not Run-Rate,AMER,Rubeus Hagrid,Pipeline
1002,OPP - 1002 - Renewal,Renewal,Stage 2,Core,AMER,6/30/2025,6/30/2025,06/03/2024,06/03/2024,$259,REP 59,REP 59,06/03/2024,392,Not Run-Rate,AMER,Cho Chang,Pipeline
1003,OPP - 1003 - Renewal,Renewal,Stage 6,Sign,AMER,4/22/2025,4/22/2025,5/14/2024,04/10/2025,$259,REP 77,NOT ASSIGNED,04/07/2025,343,Not Run-Rate,AMER,Draco Malfoy,Commit
1004,OPP - 1004 - Renewal,Renewal,Stage 4,Core,AMER,5/19/2025,5/19/2025,5/20/2024,12/03/2024,$252,REP 65,REP 65,12/02/2024,364,Not Run-Rate,AMER,Cho Chang,Best Case
1005,OPP - 1005 - Upsell,Upsell,Stage 5,Core,AMER,5/17/2025,5/17/2025,2/18/2025,2/18/2025,$252,REP 59,REP 59,2/17/2025,88,Not Run-Rate,AMER,Cho Chang,Commit
1006,OPP - 1006 - Renewal,Renewal,Stage 5,Core,AMER,4/23/2025,4/23/2025,4/22/2024,11/20/2024,$252,REP 36,REP 36,11/18/2024,366,Not Run-Rate,AMER,Harry Potter,Commit
1007,OPP - 1007 - Upsell,Upsell,Stage 5,Core,APAC,5/15/2025,5/15/2025,2/18/2025,2/18/2025,$249,REP 23,REP 23,2/17/2025,86,Not Run-Rate,APAC,Severus Snape,Commit
1008,OPP - 1008 - Renewal,Renewal,Stage 2,Core,AMER,8/15/2025,8/15/2025,8/21/2024,9/30/2024,$246,REP 15,NOT ASSIGNED,9/30/2024,359,Not Run-Rate,AMER,Hermione Granger,Pipeline
1009,OPP - 1009 - Renewal,Renewal,Stage 5,Core,EMEA,5/16/2025,5/16/2025,5/16/2024,5/16/2024,$245,REP 24,REP 24,5/13/2024,365,Not Run-Rate,EMEA,Amelia Bones,Commit
1010,OPP - 1010 - Upsell,Upsell,Stage 5,Core,EMEA,05/08/2025,05/08/2025,2/15/2025,2/15/2025,$245,REP 17,REP 17,2/14/2025,82,Not Run-Rate,EMEA,Amelia Bones,Commit
1011,OPP - 1011 - Renewal,Renewal,Stage 5,Core,AMER,4/16/2025,4/16/2025,04/02/2024,04/02/2024,$240,REP 47,REP 47,04/01/2024,379,Not Run-Rate,AMER,Cho Chang,Commit
1012,OPP - 1012 - Renewal,Renewal,Stage 4,Core,AMER,6/18/2025,6/18/2025,6/18/2024,2/27/2025,$233,REP 58,REP 58,2/24/2025,365,Not Run-Rate,AMER,Harry Potter,Best Case
1013,OPP - 1013 - Upsell,Upsell,Stage 5,Core,EMEA,06/01/2025,06/01/2025,09/03/2024,09/03/2024,$230,REP 66,REP 66,09/02/2024,271,Not Run-Rate,EMEA,Terry Boot,Commit
1014,OPP - 1014 - Upsell,Upsell,Stage 5,Core,AMER,4/20/2025,4/20/2025,11/20/2024,11/20/2024,$225,REP 42,REP 42,11/18/2024,151,Not Run-Rate,AMER,Filius Flitwick,Commit
1015,OPP - 1015 - Renewal,Renewal,Stage 6,Core,AMER,05/06/2025,05/06/2025,4/22/2024,02/10/2025,$216,REP 12,REP 12,02/10/2025,379,Not Run-Rate,AMER,Harry Potter,Commit
1016,OPP - 1016 - Upsell,Upsell,Stage 5,Core,AMER,05/02/2025,3/17/2025,12/20/2024,12/20/2024,$216,REP 20,REP 20,12/16/2024,133,Not Run-Rate,AMER,Filius Flitwick,Commit
1017,OPP - 1017 - Renewal,Renewal,Stage 3,Core,EMEA,6/22/2025,6/22/2025,6/25/2024,3/13/2025,$215,REP 49,REP 49,03/10/2025,362,Not Run-Rate,EMEA,Ron Weasley,Pipeline
1018,OPP - 1018 - Upsell,Upsell,Stage 5,Core,EMEA,6/22/2025,6/22/2025,12/23/2024,12/23/2024,$207,REP 45,REP 45,12/23/2024,181,Not Run-Rate,EMEA,Terry Boot,Commit
1019,OPP - 1019 - Renewal,Renewal,Stage 5,Core,EMEA,07/10/2025,07/10/2025,07/09/2024,04/11/2025,$207,REP 17,REP 17,04/07/2025,366,Not Run-Rate,EMEA,Amelia Bones,Commit
1020,OPP - 1020 - Upsell,Upsell,Stage 5,Core,AMER,6/30/2025,6/30/2025,04/01/2025,04/01/2025,$204,REP 42,REP 42,3/31/2025,90,Not Run-Rate,AMER,Filius Flitwick,Commit
1021,OPP - 1021 - Upsell,Upsell,Stage 5,Core,APAC,4/29/2025,4/29/2025,1/29/2025,1/29/2025,$203,REP 30,REP 30,1/27/2025,90,Not Run-Rate,APAC,Severus Snape,Commit
1022,OPP - 1022 - Upsell,Upsell,Stage 5,Core,AMER,07/01/2025,07/01/2025,04/02/2025,04/02/2025,$200,REP 57,REP 57,3/31/2025,90,Not Run-Rate,AMER,Cho Chang,Commit
1023,OPP - 1023 - Renewal,Renewal,Stage 5,Core,APAC,06/06/2025,06/06/2025,06/06/2024,04/07/2025,$192,REP 23,REP 23,04/07/2025,365,Not Run-Rate,APAC,Severus Snape,Commit
1024,OPP - 1024 - Renewal,Renewal,Stage 2,Core,AMER,06/04/2025,06/04/2025,06/04/2024,06/04/2024,$192,REP 57,REP 57,06/03/2024,365,Not Run-Rate,AMER,Cho Chang,Pipeline
1025,OPP - 1025 - Renewal,Renewal,Stage 2,Core,EMEA,07/04/2025,07/04/2025,6/30/2024,6/30/2024,$192,REP 46,REP 46,6/28/2024,369,Not Run-Rate,EMEA,Ron Weasley,Pipeline
1026,OPP - 1026 - Renewal,Renewal,Stage 2,Core,AMER,7/22/2025,7/22/2025,7/23/2024,04/07/2025,$192,REP 65,REP 65,04/07/2025,364,Not Run-Rate,AMER,Cho Chang,Pipeline
1027,OPP - 1027 - Renewal,Renewal,Stage 2,Core,EMEA,09/04/2025,09/04/2025,09/04/2024,02/04/2025,$191,REP 51,REP 51,02/03/2025,365,Not Run-Rate,EMEA,Cho Chang,Pipeline
1028,OPP - 1028 - Upsell,Upsell,Stage 5,Core,AMER,6/28/2025,6/28/2025,3/30/2025,3/30/2025,$189,REP 39,REP 39,3/28/2025,90,Not Run-Rate,AMER,Filius Flitwick,Commit
1029,OPP - 1029 - Renewal,Renewal,Stage 2,Core,AMER,9/19/2025,9/19/2025,9/19/2024,10/10/2024,$180,REP 8,REP 8,10/07/2024,365,Not Run-Rate,AMER,Filius Flitwick,Pipeline
1030,OPP - 1030 - Renewal,Renewal,Stage 3,Core,AMER,06/03/2025,06/03/2025,05/02/2024,1/31/2025,$180,REP 57,REP 57,1/27/2025,397,Not Run-Rate,AMER,Cho Chang,Pipeline
1031,OPP - 1031 - Renewal,Renewal,Stage 2,Core,AMER,6/21/2025,6/21/2025,6/21/2024,04/02/2025,$179,REP 58,REP 58,3/31/2025,365,Not Run-Rate,AMER,Harry Potter,Pipeline
1032,OPP - 1032 - Upsell,Upsell,Stage 5,Core,AMER,5/26/2025,5/26/2025,2/25/2025,2/25/2025,$178,REP 29,REP 29,2/24/2025,90,Not Run-Rate,AMER,Susan Bones,Commit
1033,OPP - 1033 - Upsell,Upsell,Stage 5,Core,AMER,5/20/2025,5/20/2025,2/21/2025,2/21/2025,$177,REP 36,REP 36,2/17/2025,88,Not Run-Rate,AMER,Harry Potter,Commit
1034,OPP - 1034 - Renewal,Renewal,Stage 2,Core,AMER,05/03/2025,05/03/2025,04/05/2024,7/17/2024,$169,REP 6,REP 6,7/15/2024,393,Not Run-Rate,AMER,Cho Chang,Pipeline
1035,OPP - 1035 - Renewal,Renewal,Stage 5,Core,AMER,5/30/2025,5/30/2025,4/15/2024,06/04/2024,$167,REP 40,REP 40,06/03/2024,410,Not Run-Rate,AMER,Harry Potter,Commit
1036,OPP - 1036 - Upsell,Upsell,Stage 5,Core,AMER,06/02/2025,06/02/2025,03/04/2025,03/04/2025,$165,REP 43,REP 43,03/03/2025,90,Not Run-Rate,AMER,Filius Flitwick,Commit
1037,OPP - 1037 - Upsell,Upsell,Stage 5,Core,APAC,4/29/2025,4/29/2025,1/29/2025,1/29/2025,$155,REP 23,REP 23,1/27/2025,90,Not Run-Rate,APAC,Severus Snape,Commit
1038,OPP - 1038 - Renewal,Renewal,Stage 6,Core,AMER,4/15/2025,4/15/2025,4/15/2024,12/19/2024,$154,REP 59,REP 59,12/16/2024,365,Not Run-Rate,AMER,Cho Chang,Commit
1039,OPP - 1039 - Upsell,Upsell,Stage 5,Core,EMEA,5/28/2025,5/28/2025,12/10/2024,12/10/2024,$153,REP 31,REP 31,12/09/2024,169,Not Run-Rate,EMEA,Terry Boot,Commit
1040,OPP - 1040 - Renewal,Renewal,Stage 2,Core,AMER,4/30/2025,4/30/2025,05/02/2024,11/21/2024,$153,REP 32,REP 32,11/18/2024,363,Not Run-Rate,AMER,Hermione Granger,Pipeline
1041,OPP - 1041 - Renewal,Renewal,Stage 2,Core,AMER,9/28/2025,9/28/2025,8/30/2024,8/30/2024,$132,REP 59,REP 59,8/26/2024,394,Not Run-Rate,AMER,Cho Chang,Pipeline
1042,OPP - 1042 - Upsell,Upsell,Stage 5,Core,AMER,4/15/2025,3/25/2025,04/10/2025,04/10/2025,$131,REP 40,REP 40,04/07/2025,5,Run-Rate,AMER,Harry Potter,Commit
1043,OPP - 1043 - Renewal,Renewal,Stage 2,Core,AMER,05/11/2025,05/11/2025,05/12/2024,05/12/2024,$125,REP 59,REP 59,05/10/2024,364,Not Run-Rate,AMER,Cho Chang,Pipeline
1044,OPP - 1044 - Renewal,Renewal,Stage 5,Core,AMER,4/29/2025,4/29/2025,05/02/2024,05/02/2024,$120,REP 22,REP 22,4/29/2024,362,Not Run-Rate,AMER,Filius Flitwick,Commit
1045,OPP - 1045 - Upsell,Upsell,Stage 5,Core,JAPAN,4/18/2025,4/15/2025,04/11/2025,04/11/2025,$117,REP 18,REP 18,04/07/2025,7,Run-Rate,JAPAN,Colin Creevey,Commit
1046,OPP - 1046 - Renewal,Renewal,Stage 3,Core,APAC,6/30/2025,6/30/2025,6/28/2023,04/01/2025,$114,REP 30,REP 30,3/31/2025,733,Not Run-Rate,APAC,Severus Snape,Pipeline
1047,OPP - 1047 - Renewal,Renewal,Stage 2,Core,APAC,5/29/2025,5/29/2025,5/29/2024,11/06/2024,$110,REP 78,NOT ASSIGNED,11/04/2024,365,Not Run-Rate,APAC,Severus Snape,Pipeline
1048,OPP - 1048 - Renewal,Renewal,Stage 5,Core,AMER,5/16/2025,5/16/2025,5/17/2024,8/21/2024,$108,REP 58,REP 58,8/19/2024,364,Not Run-Rate,AMER,Harry Potter,Commit
1049,OPP - 1049 - Renewal,Renewal,Stage 3,Sign,AMER,04/01/2025,04/01/2025,4/18/2024,04/07/2025,$105,REP 54,REP 54,04/07/2025,348,Not Run-Rate,AMER,Filius Flitwick,Pipeline
1050,OPP - 1050 - Renewal,Renewal,Stage 6,Core,AMER,5/15/2025,5/15/2025,08/01/2024,12/17/2024,$99,REP 25,REP 25,12/16/2024,287,Not Run-Rate,AMER,Harry Potter,Commit
1051,OPP - 1051 - Renewal,Renewal,Stage 5,Core,AMER,06/01/2025,06/01/2025,05/10/2024,07/11/2024,$97,REP 58,REP 58,07/08/2024,387,Not Run-Rate,AMER,Harry Potter,Commit
1052,OPP - 1052 - Renewal,Renewal,Stage 2,Core,AMER,6/19/2025,6/19/2025,06/05/2024,06/05/2024,$97,REP 57,REP 57,06/03/2024,379,Not Run-Rate,AMER,Cho Chang,Pipeline
1053,OPP - 1053 - Renewal,Renewal,Stage 5,Core,AMER,6/25/2025,6/25/2025,6/24/2024,03/06/2025,$96,REP 8,REP 8,03/03/2025,366,Not Run-Rate,AMER,Filius Flitwick,Commit
1054,OPP - 1054 - Renewal,Renewal,Stage 2,Core,AMER,7/27/2025,7/27/2025,7/29/2024,10/28/2024,$96,REP 6,REP 6,10/28/2024,363,Not Run-Rate,AMER,Cho Chang,Pipeline
1055,OPP - 1055 - Renewal,Renewal,Stage 2,Core,AMER,8/28/2025,8/28/2025,8/28/2024,9/23/2024,$84,REP 65,REP 65,9/23/2024,365,Not Run-Rate,AMER,Cho Chang,Pipeline
1056,OPP - 1056 - Renewal,Renewal,Stage 2,Core,AMER,8/16/2025,8/16/2025,7/19/2023,11/02/2023,$79,REP 54,REP 39,10/30/2023,759,Not Run-Rate,AMER,Filius Flitwick,Pipeline
